model,month,net_return_sum
macd_8_24,2022-08,0.10427554224643058
macd_8_24,2022-09,0.04055423785820945
macd_8_24,2022-10,0.3885704001293287
macd_8_24,2022-11,0.020155971812351046
macd_8_24,2022-12,-0.2955598123160116
macd_8_24,2023-01,0.379179118239558
macd_8_24,2023-02,-0.36471546182929304
macd_8_24,2023-03,-0.22686673472476576
macd_8_24,2023-04,-0.14755225680030376
macd_8_24,2023-05,-0.008700095192955884
macd_8_24,2023-06,-0.0933702477190587
macd_8_24,2023-07,0.10020688153901039
macd_8_24,2023-08,0.1506204197482194
macd_8_24,2023-09,-0.04143922848582969
macd_8_24,2023-10,0.10277531366940507
macd_8_24,2023-11,0.02650747046726788
macd_8_24,2023-12,0.00547676010162474
macd_8_24,2024-01,-0.22516521565462713
macd_8_24,2024-02,0.1378748315167407
macd_8_24,2024-03,-0.036058260727282396
macd_8_24,2024-04,-0.04881271224405599
macd_8_24,2024-05,-0.2484608326379987
macd_8_24,2024-06,0.027545952011801406
macd_8_24,2024-07,-0.26158364354631536
macd_8_24,2024-08,0.13639142654124886
macd_8_24,2024-09,0.0465232384321958
macd_8_24,2024-10,-0.02999239280893111
macd_8_24,2024-11,-0.005856617680552437
macd_8_24,2024-12,-0.2280324916854014
macd_8_24,2025-01,-0.05935482366285564
macd_8_24,2025-02,-0.3241468852855415
macd_8_24,2025-03,-0.1518535788440649
macd_8_24,2025-04,-0.712637129368009
macd_8_24,2025-05,0.037488587715054915
macd_8_24,2025-06,0.1106296517225894
macd_8_24,2025-07,0.10263139955032782
macd_8_24,2025-08,-0.010739382762695609
macd_8_24,2025-09,-0.2678068002820468
macd_8_24,2025-10,0.607776063129085
macd_8_24,2025-11,-0.1446898320442828
macd_8_24,2025-12,0.43903187726317
macd_8_24,2026-01,-0.2717026885365865
macd_8_24,2026-02,-0.164893061286922
macd_8_24,2026-03,0.3426936937661545
macd_8_24,2026-04,-0.12289802911439772
macd_8_24,2026-05,0.004610639498784893
tsmom_12,2021-07,0.1455234141286717
tsmom_12,2021-08,-0.007584030446256475
tsmom_12,2021-09,-0.31458105015600746
tsmom_12,2021-10,0.12194534587764752
tsmom_12,2021-11,-0.19985320634807438
tsmom_12,2021-12,-0.10601960157421567
tsmom_12,2022-01,0.1490606323099289
tsmom_12,2022-02,-0.14572864054202173
tsmom_12,2022-03,-0.1735293116610973
tsmom_12,2022-04,0.12054795191411286
tsmom_12,2022-05,0.4378790195509148
tsmom_12,2022-06,0.13400480413983654
tsmom_12,2022-07,-0.19147577219990908
tsmom_12,2022-08,-0.12100189108195007
tsmom_12,2022-09,-0.19756253566967574
tsmom_12,2022-10,0.49439623470746036
tsmom_12,2022-11,0.2891914435013979
tsmom_12,2022-12,0.08566465139440849
tsmom_12,2023-01,0.12760433785753977
tsmom_12,2023-02,-0.4155633456601195
tsmom_12,2023-03,-0.20281835100267917
tsmom_12,2023-04,-0.1333497774962694
tsmom_12,2023-05,-0.16951957686168193
tsmom_12,2023-06,-0.3326464493983799
tsmom_12,2023-07,-0.19125423796838928
